loss,accuracy,val_loss,val_accuracy
4.1420979499816895,0.012903225608170033,4.126530647277832,0.02014218084514141
4.1272149085998535,0.016129031777381897,4.12684440612793,0.017772512510418892
4.127739906311035,0.020430106669664383,4.126944541931152,0.017772512510418892
4.12754487991333,0.016129031777381897,4.126893043518066,0.017772512510418892
4.127505302429199,0.013978494331240654,4.126657485961914,0.017772512510418892
4.126892566680908,0.016129031777381897,4.12613582611084,0.017772512510418892
4.126715660095215,0.017204301431775093,4.124209880828857,0.016587678343057632
4.123529434204102,0.02688172087073326,4.114499568939209,0.02014218084514141
4.107341766357422,0.02150537632405758,4.060325622558594,0.04857819899916649
4.077350616455078,0.02688172087073326,4.003695487976074,0.06635071337223053
3.99119234085083,0.037634409964084625,3.7840075492858887,0.09360189735889435
3.8727543354034424,0.0462365597486496,3.6487278938293457,0.10663507133722305
3.8320653438568115,0.05161290243268013,3.587557315826416,0.12796208262443542
3.779777765274048,0.07096774131059647,3.512439012527466,0.1255924105644226
3.736827850341797,0.06774193793535233,3.423529863357544,0.1362559199333191
3.6518912315368652,0.09462365508079529,3.3473563194274902,0.16943128407001495
3.6867120265960693,0.08387096971273422,3.3611509799957275,0.15521326661109924
3.6111233234405518,0.08924730867147446,3.261871814727783,0.19075828790664673
3.586717367172241,0.08924730867147446,3.2506375312805176,0.18246445059776306
3.5151522159576416,0.10215053707361221,3.1613926887512207,0.20260663330554962
3.520205020904541,0.10967741906642914,3.1878297328948975,0.20971563458442688
3.5121119022369385,0.10967741906642914,3.0960826873779297,0.24526067078113556
3.410032272338867,0.13225805759429932,2.9945120811462402,0.2381516546010971
3.4525041580200195,0.11612903326749802,3.074794292449951,0.2488151639699936
3.3701908588409424,0.13978494703769684,2.892444372177124,0.25829383730888367
3.270003318786621,0.1548387110233307,2.9341444969177246,0.2511848211288452
3.238765239715576,0.16344085335731506,2.8411738872528076,0.2867298722267151
3.2809157371520996,0.14946237206459045,2.8448433876037598,0.29265403747558594
3.2002475261688232,0.17096774280071259,2.7516534328460693,0.31753554940223694
3.1101434230804443,0.17741934955120087,2.684392213821411,0.3400473892688751
3.0509531497955322,0.21290323138237,2.651531219482422,0.3388625681400299
2.9656381607055664,0.19139784574508667,2.5661959648132324,0.3637440800666809
2.898224353790283,0.22043010592460632,2.459153413772583,0.3613744080066681
2.810412645339966,0.23118279874324799,2.399857997894287,0.3898104131221771
2.812009572982788,0.22258064150810242,2.341590642929077,0.41824644804000854
2.7320616245269775,0.24623656272888184,2.2568283081054688,0.44075828790664673
2.713649272918701,0.2849462330341339,2.2501611709594727,0.44075828790664673
2.6636176109313965,0.2774193584918976,2.116109609603882,0.4644549787044525
2.5658645629882812,0.3096774220466614,2.1070046424865723,0.45734596252441406
2.3981575965881348,0.3516128957271576,2.0027706623077393,0.5035545229911804
2.4672741889953613,0.31182795763015747,1.9798922538757324,0.4988151788711548
2.392686128616333,0.3516128957271576,1.8794476985931396,0.5236966609954834
2.324235200881958,0.3537634313106537,1.875260829925537,0.5248815417289734
2.2074942588806152,0.37419354915618896,1.7809616327285767,0.549763023853302
2.308302640914917,0.3473118245601654,1.8700882196426392,0.5319905281066895
2.280799627304077,0.3709677457809448,1.7693958282470703,0.5450236797332764
2.175269365310669,0.38494622707366943,1.7357814311981201,0.549763023853302
2.118824005126953,0.4139784872531891,1.6729923486709595,0.5805687308311462
2.12554669380188,0.4139784872531891,1.6579645872116089,0.5604265332221985
2.06076717376709,0.41505375504493713,1.6699657440185547,0.5734597444534302
2.09549617767334,0.40860214829444885,1.718877911567688,0.5450236797332764
2.0275392532348633,0.4279569983482361,1.6001240015029907,0.5959715843200684
1.9336587190628052,0.448387086391449,1.6724427938461304,0.5639810562133789
1.9754709005355835,0.44301074743270874,1.5703041553497314,0.5947867035865784
1.8395636081695557,0.48279568552970886,1.5311362743377686,0.600710928440094
1.8485567569732666,0.46666666865348816,1.500369668006897,0.6149289011955261
1.8962453603744507,0.41505375504493713,1.5253009796142578,0.5983412265777588
1.8796720504760742,0.4763440787792206,1.537526249885559,0.5959715843200684
